mux_type,k_min,M,density,rep,N,avg_skr,avg_qber,avg_fidelity,avg_ent_rate,reachability
no_mux,100,1,1.5264179671752334,7,1000,427.34021355909016,0.05532264708882903,0.9170160293667564,1871.8247223720894,0.9986786786786787
no_mux,100,1,1.5264179671752334,8,1000,495.9753411933577,0.0478831639054498,0.9281752541418253,1928.0245589714816,0.9997997997997998
no_mux,100,1,1.5264179671752334,9,1000,278.07571965083145,0.06999570202188246,0.8950064469671764,1582.8501788546623,0.9758658658658659
no_mux,100,1,1.9306977288832496,0,1000,292.81209325219595,0.07100110477140625,0.8934983428428906,1663.308287719693,0.9570770770770771
no_mux,100,1,1.9306977288832496,1,1000,270.83147963439814,0.07351399710223375,0.8897290043466494,1627.844959760202,0.95008008008008
no_mux,100,1,1.9306977288832496,2,1000,339.1199283543616,0.06476798297185374,0.9028480255422194,1727.9107901933266,0.9779279279279279
no_mux,100,1,1.9306977288832496,3,1000,437.8688425196525,0.056735708076501,0.9148964378852485,1950.854246580584,0.9982282282282282
no_mux,100,1,1.9306977288832496,4,1000,322.5299203726749,0.06822239572189868,0.8976664064171519,1729.1071194618034,0.9714814814814815
no_mux,100,1,1.9306977288832496,5,1000,375.352814651458,0.06156665961970028,0.9076500105704496,1806.1914655258988,0.97998998998999
no_mux,100,1,1.9306977288832496,6,1000,519.8633305064777,0.04652862634963188,0.9302070604755521,1997.2466289386502,0.99997997997998
no_mux,100,1,1.9306977288832496,7,1000,221.42926254393527,0.0794560101233936,0.8808159848149096,1522.3402057835976,0.8973873873873874
no_mux,100,1,1.9306977288832496,8,1000,332.0338135883681,0.06685320834959713,0.8997201874756043,1753.92625815002,0.9774274274274274
no_mux,100,1,1.9306977288832496,9,1000,493.9395961302291,0.05143470802653888,0.9228479379601916,2048.9117299608356,0.9999099099099099
no_mux,100,1,2.44205309454865,0,1000,460.8618051811328,0.05706183086218435,0.9144072537067234,2070.736316314614,0.9973673673673674
no_mux,100,1,2.44205309454865,1,1000,324.4106975203254,0.06896653688096259,0.8965501946785561,1776.3078212926603,0.9722422422422422
no_mux,100,1,2.44205309454865,2,1000,391.8650246795818,0.06150944919361608,0.9077358262095758,1909.9530551345972,0.996986986986987
no_mux,100,1,2.44205309454865,3,1000,374.7277523223037,0.06341362617562271,0.9048795607365658,1884.9211832980554,0.9911211211211212
no_mux,100,1,2.44205309454865,4,1000,446.7362502574925,0.057680576566559796,0.9134791351501602,2031.4207883708536,0.9978178178178179
no_mux,100,1,2.44205309454865,5,1000,386.2594964039779,0.061959751426642236,0.9070603728600366,1893.1945529624345,0.9931431431431431
no_mux,100,1,2.44205309454865,6,1000,435.2880925159362,0.05790942704276161,0.9131358594358575,1984.3108614417126,0.9994494494494495
no_mux,100,1,2.44205309454865,7,1000,517.4403501541078,0.0519916481996649,0.9220125277005026,2137.6065101659683,0.9993393393393394
no_mux,100,1,2.44205309454865,8,1000,376.7383279328639,0.0634651711640309,0.9048022432539536,1863.3566981319875,0.9848148148148148
no_mux,100,1,2.44205309454865,9,1000,277.83831183425747,0.07352867633784368,0.8897069854932346,1672.6350220551171,0.9550450450450451
no_mux,100,1,3.088843596477485,0,1000,406.8599036478525,0.06211698801185954,0.9068245179822105,1992.824694513465,0.9947947947947948
no_mux,100,1,3.088843596477485,1,1000,429.9404945808103,0.05959112795883307,0.9106133080617504,2020.9070833689361,0.9942442442442443
no_mux,100,1,3.088843596477485,2,1000,401.73358607386666,0.06247931455003417,0.9062810281749487,1986.9274647011873,0.9959259259259259
no_mux,100,1,3.088843596477485,3,1000,316.11781744743996,0.07034155956923815,0.8944876606461428,1799.687963641907,0.9650950950950951
no_mux,100,1,3.088843596477485,4,1000,402.79459500983035,0.06264580406749862,0.9060312938987521,2005.9625403470213,0.9956056056056056
no_mux,100,1,3.088843596477485,5,1000,498.5245402897226,0.055833443723855215,0.9162498344142173,2188.719671330987,0.9979879879879879
no_mux,100,1,3.088843596477485,6,1000,540.2528997463677,0.05224163740547514,0.9216375438917873,2235.1009744322373,0.9994094094094094
no_mux,100,1,3.088843596477485,7,1000,332.9631638773731,0.06834646628722238,0.8974803005691665,1833.2152340459172,0.9798998998998999
no_mux,100,1,3.088843596477485,8,1000,371.643874442089,0.06517539874801886,0.9022369018779716,1917.463394550721,0.9850850850850851
no_mux,100,1,3.088843596477485,9,1000,448.0735727075933,0.05887445731534869,0.911688314026977,2060.4121244345242,0.9954054054054055
no_mux,100,1,3.906939937054621,0,1000,368.0663453826156,0.06607501460885595,0.9008874780867161,1953.168704168737,0.9868768768768769
no_mux,100,1,3.906939937054621,1,1000,378.75215326243176,0.06642115969445586,0.9003682604583162,1953.52172907137,0.9700500500500501
no_mux,100,1,3.906939937054621,2,1000,440.66868706310805,0.06034790699236032,0.9094781395114594,2098.9963708729542,0.997907907907908
no_mux,100,1,3.906939937054621,3,1000,397.02168269603936,0.06388778520305999,0.9041683221954101,2010.2418979993906,0.986916916916917
no_mux,100,1,3.906939937054621,4,1000,397.23849083221546,0.06365023836500042,0.9045246424524994,2010.3140633868454,0.9914814814814815
no_mux,100,1,3.906939937054621,5,1000,393.31669662694577,0.06409658661313261,0.903855120080301,1998.9170069515742,0.9910210210210211
no_mux,100,1,3.906939937054621,6,1000,282.51582943770006,0.07463949858741435,0.8880407521188785,1754.6613060985665,0.9489289289289289
no_mux,100,1,3.906939937054621,7,1000,461.2255815750797,0.05881129124728317,0.9117830631290753,2140.878460160214,0.9962662662662662
no_mux,100,1,3.906939937054621,8,1000,354.50302678743367,0.06833477904353578,0.8974978314346964,1938.3264951713247,0.9846346346346346
no_mux,100,1,3.906939937054621,9,1000,346.2663846803913,0.06792169444893373,0.8981174583265994,1910.760505869324,0.9882982982982983
no_mux,100,1,4.941713361323838,0,1000,675.91517531856,0.0462099322138022,0.9306851016792966,2568.835502455198,0.9994794794794795
no_mux,100,1,4.941713361323838,1,1000,454.2531249060624,0.060396499464641915,0.9094052508030371,2140.5234316244782,0.9907807807807808
no_mux,100,1,4.941713361323838,2,1000,475.75877424728367,0.05945069295212457,0.9108239605718131,2218.497717201591,0.9965765765765766
no_mux,100,1,4.941713361323838,3,1000,446.07218185872756,0.0618033398733109,0.9072949901900335,2158.7966406835076,0.9850450450450451
no_mux,100,1,4.941713361323838,4,1000,266.13144823168346,0.07645228525605803,0.885321572115913,1739.0559711510057,0.9340640640640641
no_mux,100,1,4.941713361323838,5,1000,501.36119361200684,0.056851131806779996,0.9147233022898299,2274.995783893077,0.9990690690690691
no_mux,100,1,4.941713361323838,6,1000,458.8987660408964,0.06078698038782685,0.9088195294182596,2195.651899799188,0.9931831831831832
no_mux,100,1,4.941713361323838,7,1000,332.0213421772177,0.06961812114570205,0.8955728182814469,1883.6172001472858,0.9733533533533534
no_mux,100,1,4.941713361323838,8,1000,362.24580557440134,0.06772355237735249,0.8984146714339712,1969.7390469415452,0.9780980980980981
no_mux,100,1,4.941713361323838,9,1000,644.4614090249762,0.04861292610695887,0.9270806108395616,2525.8598121698133,0.9998398398398398
no_mux,100,1,6.250551925273976,0,1000,371.97297399769974,0.0691238287136423,0.8963142569295366,1988.4254185000043,0.936996996996997
no_mux,100,1,6.250551925273976,1,1000,398.4922208015092,0.0663045535307908,0.9005431697038139,2079.735968576114,0.9718818818818818
no_mux,100,1,6.250551925273976,2,1000,418.92924616968577,0.06455730162111975,0.9031640475683205,2128.375347617948,0.9804704704704704
no_mux,100,1,6.250551925273976,3,1000,337.5188262240893,0.07077659255892588,0.8938351111616112,1945.981585531004,0.9732232232232232
no_mux,100,1,6.250551925273976,4,1000,365.9924152707075,0.06824678496178352,0.8976298225573248,2006.539386534383,0.9798898898898899
no_mux,100,1,6.250551925273976,5,1000,302.7330024964122,0.07443931609620086,0.8883410258556987,1848.9786117578842,0.9394894894894895
no_mux,100,1,6.250551925273976,6,1000,751.5462162789403,0.04512969281729541,0.932305460774057,2794.6651760670647,0.9998798798798799
no_mux,100,1,6.250551925273976,7,1000,415.2687698688418,0.06487720258900544,0.9026841961164919,2116.564545286485,0.9793493493493494
no_mux,100,1,6.250551925273976,8,1000,361.2598939287675,0.06955386995529995,0.8956691950670502,2002.375975765725,0.9502102102102102
no_mux,100,1,6.250551925273976,9,1000,377.00127835252863,0.06733923906954667,0.8989911413956799,2045.0058772977152,0.9851151151151151
no_mux,100,1,7.9060432109077015,0,1000,422.8762625734031,0.06432613762478737,0.9035107935628189,2171.208891287557,0.9914414414414414
no_mux,100,1,7.9060432109077015,1,1000,252.2010184998087,0.0801449829260605,0.8797825256109093,1736.3204227821202,0.8746446446446446
no_mux,100,1,7.9060432109077015,2,1000,409.8916529350241,0.06524548435329326,0.9021317734700601,2118.166191812223,0.9787887887887888
no_mux,100,1,7.9060432109077015,3,1000,524.9497758386478,0.05741084839918196,0.913883727401227,2385.445184820607,0.9973673673673674
no_mux,100,1,7.9060432109077015,4,1000,482.10752598574925,0.061642488656990034,0.9075362670145148,2271.5184027319747,0.9885585585585586
no_mux,100,1,7.9060432109077015,5,1000,443.96554177697686,0.06305420555134855,0.9054186916729772,2223.4144900458145,0.9922622622622622
no_mux,100,1,7.9060432109077015,6,1000,553.305249285338,0.05629436697106736,0.9155584495433989,2427.407152998221,0.9954054054054055
no_mux,100,1,7.9060432109077015,7,1000,545.2947432234861,0.05676781029134079,0.9148482845629888,2430.354128850857,0.9981481481481481
no_mux,100,1,7.9060432109077015,8,1000,463.63592745962677,0.06186942518727023,0.9071958622190948,2255.828459479084,0.990970970970971
no_mux,100,1,7.9060432109077015,9,1000,410.31590442079204,0.06542694655355032,0.9018595801696744,2132.4092588388644,0.9753653653653653
no_mux,100,1,10.0,0,1000,393.1351894308617,0.06715292614413845,0.8992706107837923,2118.7683157244614,0.983973973973974
no_mux,100,1,10.0,1,1000,447.307694577173,0.06322173913693255,0.9051673912946012,2251.741925912817,0.9914214214214214
no_mux,100,1,10.0,2,1000,397.01007108912603,0.06798732102183926,0.8980190184672412,2130.8580438776034,0.975935935935936
no_mux,100,1,10.0,3,1000,561.1148687572507,0.05653218908424896,0.9152017163736266,2491.721051769578,0.9862062062062062
no_mux,100,1,10.0,4,1000,389.9151147505865,0.06844722148388256,0.8973291677741762,2106.489819209714,0.9602302302302302
no_mux,100,1,10.0,5,1000,596.752591267698,0.05446841621245463,0.918297375681318,2590.2619804031838,0.999009009009009
no_mux,100,1,10.0,6,1000,364.55445738809493,0.06957033000641784,0.8956445049903733,2052.2417467373593,0.9776676676676677
no_mux,100,1,10.0,7,1000,461.9127603445174,0.06186298422893178,0.9072055236566023,2281.881669457233,0.9943043043043043
no_mux,100,1,10.0,8,1000,517.9385638610796,0.05890586404130552,0.9116412039380417,2405.328836433495,0.9957357357357357
no_mux,100,1,10.0,9,1000,383.2762166938223,0.06806929345789157,0.8978960598131627,2094.1840864773894,0.9756056056056056
mux20,1000,20,0.0001,0,1000,4490.009394232311,0.02829380922676224,0.9575592861598566,11943.909813441487,0.0015515515515515516
mux20,1000,20,0.0001,1,1000,6391.815926933563,0.0271230753017726,0.9593153870473412,16844.660472421187,0.0013413413413413413
mux20,1000,20,0.0001,2,1000,5680.961934299881,0.028171718375578133,0.957742422436633,15100.857476497546,0.001091091091091091
mux20,1000,20,0.0001,3,1000,4945.495965448815,0.027090342428669558,0.9593644863569956,13078.81213430098,0.0014514514514514514
mux20,1000,20,0.0001,4,1000,4213.702203333072,0.028996819084687996,0.9565047713729682,11162.829583347482,0.0015715715715715717
mux20,1000,20,0.0001,5,1000,5890.443754726231,0.026584838450429898,0.9601227423243551,15512.637368821503,0.0012812812812812813
mux20,1000,20,0.0001,6,1000,4580.577224120591,0.025634333652703015,0.9615484995209455,12116.137899721247,0.0011611611611611612
mux20,1000,20,0.0001,7,1000,4243.644195700776,0.02774881749452883,0.9583767737582066,11277.907450548955,0.0012812812812812813
mux20,1000,20,0.0001,8,1000,5347.6698367236295,0.02968491899847159,0.9554726215022926,14181.3815109503,0.0013313313313313313
mux20,1000,20,0.0001,9,1000,4443.977920849972,0.033874747726680636,0.949187878409979,11852.639886951167,0.0013013013013013013
mux20,1000,20,0.00012648552168552957,0,1000,5868.199022404889,0.023726283030011595,0.9644105754549825,15366.979162049849,0.001151151151151151
mux20,1000,20,0.00012648552168552957,1,1000,5625.970273886943,0.02491203008572547,0.962631954871412,14864.69915418144,0.001061061061061061
mux20,1000,20,0.00012648552168552957,2,1000,4284.840084349862,0.032814398207612325,0.9507784026885819,11561.647452359708,0.0016516516516516516
mux20,1000,20,0.00012648552168552957,3,1000,5214.996251371568,0.02676188222386152,0.9598571766642079,13687.490489043816,0.0016116116116116116
mux20,1000,20,0.00012648552168552957,4,1000,4279.6904418441645,0.03137949020951627,0.9529307646857257,11416.22173099228,0.001821821821821822
mux20,1000,20,0.00012648552168552957,5,1000,4584.358116816045,0.02798040624430642,0.9580293906335403,12146.830640827877,0.0014214214214214214
mux20,1000,20,0.00012648552168552957,6,1000,6041.738545335823,0.02498901917738748,0.9625164712339188,15847.12876064863,0.0008208208208208208
mux20,1000,20,0.00012648552168552957,7,1000,6906.893531291161,0.027695659004767535,0.9584565114928486,18193.506283000745,0.0011311311311311312
mux20,1000,20,0.00012648552168552957,8,1000,4423.672083959748,0.026013134826878243,0.9609802977596826,11788.473819015473,0.0012012012012012011
mux20,1000,20,0.00012648552168552957,9,1000,4639.4621928019005,0.029545855934205036,0.9556812160986924,12420.10874064307,0.0015215215215215216
mux20,1000,20,0.00015998587196060574,0,1000,3510.175405155168,0.0374125776885604,0.9438811334671594,9459.92543898595,0.002702702702702703
mux20,1000,20,0.00015998587196060574,1,1000,3923.528525647237,0.03567170727657621,0.9464924390851356,10660.093205876594,0.003053053053053053
mux20,1000,20,0.00015998587196060574,2,1000,3715.435266715775,0.03311378832379562,0.9503293175143066,10131.472941338805,0.002032032032032032
mux20,1000,20,0.00015998587196060574,3,1000,3533.0123268817983,0.036844078283147154,0.9447338825752792,9505.497636386764,0.002082082082082082
mux20,1000,20,0.00015998587196060574,4,1000,5853.608895007775,0.029134601957901775,0.9562980970631474,15586.384825756537,0.0015615615615615615
mux20,1000,20,0.00015998587196060574,5,1000,5406.638839238466,0.028490659338997172,0.9572640109915043,14377.62028198447,0.0012912912912912912
mux20,1000,20,0.00015998587196060574,6,1000,3788.7052364253445,0.029667782455802014,0.9554983263162967,10130.701189816811,0.0017217217217217217
mux20,1000,20,0.00015998587196060574,7,1000,5017.323385675232,0.03865762985587888,0.9420135552161818,13476.088986971206,0.002242242242242242
mux20,1000,20,0.00015998587196060574,8,1000,3635.2848108732896,0.03435001737469768,0.9484749739379535,9967.467887833647,0.0025025025025025025
mux20,1000,20,0.00015998587196060574,9,1000,4502.098263648287,0.02870965261153131,0.9569355210827032,12017.276524780533,0.0016616616616616617
mux20,1000,20,0.00020235896477251576,0,1000,2921.850345201159,0.05279526812720647,0.9208070978091903,8115.398637043133,0.003883883883883884
mux20,1000,20,0.00020235896477251576,1,1000,3587.24210970693,0.040847235154558514,0.9387291472681621,9871.529001409512,0.0025025025025025025
mux20,1000,20,0.00020235896477251576,2,1000,5217.648503686104,0.03394515011586601,0.9490822748262009,14051.51738060065,0.0024124124124124124
mux20,1000,20,0.00020235896477251576,3,1000,4182.214865002705,0.040315254096571225,0.9395271188551432,11365.592414218267,0.0024224224224224226
mux20,1000,20,0.00020235896477251576,4,1000,4339.730899327414,0.030797868034895776,0.9538031979476564,11716.455097248776,0.002152152152152152
mux20,1000,20,0.00020235896477251576,5,1000,3667.1369411695705,0.03690468688296775,0.9446429696755484,9924.882214091174,0.0027727727727727726
mux20,1000,20,0.00020235896477251576,6,1000,3628.2057837131024,0.03966272580085683,0.9405059112987147,9880.426954128608,0.0035335335335335335
mux20,1000,20,0.00020235896477251576,7,1000,4707.602705833208,0.0344226502208897,0.9483660246686655,12592.005376990912,0.002612612612612613
mux20,1000,20,0.00020235896477251576,8,1000,3228.166077049234,0.03699215141568254,0.9445117728764763,8832.408056627379,0.0035135135135135136
mux20,1000,20,0.00020235896477251576,9,1000,2795.4128434301665,0.06723775626326174,0.8991433656051073,7660.957077121845,0.003013013013013013
mux20,1000,20,0.0002559547922699536,0,1000,3425.740604071483,0.04154345441954471,0.937684818370683,9470.070079685589,0.004434434434434435
mux20,1000,20,0.0002559547922699536,1,1000,4465.129756766144,0.03807536134631268,0.9428869579805309,12224.52136289212,0.004134134134134134
mux20,1000,20,0.0002559547922699536,2,1000,4054.1533540999612,0.034370192360870556,0.9484447114586942,11083.703347117345,0.003103103103103103
mux20,1000,20,0.0002559547922699536,3,1000,3510.736329914153,0.04432070920829693,0.9335189361875544,9596.571882470978,0.0033333333333333335
mux20,1000,20,0.0002559547922699536,4,1000,3495.730352157831,0.03791435529995536,0.9431284670500668,9591.597226389378,0.0034734734734734735
mux20,1000,20,0.0002559547922699536,5,1000,3670.7991504825172,0.040666242165640965,0.9390006367515387,10201.043099105007,0.003833833833833834
mux20,1000,20,0.0002559547922699536,6,1000,3005.5885921648733,0.04202339700499061,0.936964904492514,8520.488480747437,0.004514514514514514
mux20,1000,20,0.0002559547922699536,7,1000,4127.025206732122,0.03675288762322078,0.944870668565169,11286.097462317965,0.0038038038038038036
mux20,1000,20,0.0002559547922699536,8,1000,3363.7547436324317,0.042381176794041006,0.9364282348089386,9325.965570815515,0.004084084084084084
mux20,1000,20,0.0002559547922699536,9,1000,3885.0488812625067,0.04028653542702318,0.9395701968594652,10673.216701673326,0.0036336336336336337
mux20,1000,20,0.00032374575428176434,0,1000,4612.029416295388,0.0388173998102049,0.9417739002846927,12712.719664764307,0.003703703703703704
mux20,1000,20,0.00032374575428176434,1,1000,2774.109595675329,0.0563140549369778,0.9155289175945335,7958.19824346517,0.0066566566566566565
mux20,1000,20,0.00032374575428176434,2,1000,2674.830727923227,0.05786468003841761,0.9132029799423735,7521.228491441052,0.005075075075075075
mux20,1000,20,0.00032374575428176434,3,1000,2368.5335540099363,0.05874756241478888,0.9118786563778167,6652.773973136707,0.005105105105105105
mux20,1000,20,0.00032374575428176434,4,1000,2510.9351295905935,0.05372098996452149,0.9194185150532177,7156.998532962117,0.005235235235235235
mux20,1000,20,0.00032374575428176434,5,1000,3692.879821758707,0.04710343816045784,0.9293448427593133,10192.52866829148,0.0034734734734734735
mux20,1000,20,0.00032374575428176434,6,1000,4140.61977786431,0.0380353729256811,0.9429469406114784,11325.289514898313,0.004074074074074074
mux20,1000,20,0.00032374575428176434,7,1000,2908.829233937268,0.04325087462153153,0.9351236880677026,8217.150963376394,0.004864864864864865
mux20,1000,20,0.00032374575428176434,8,1000,3150.4157085632455,0.04905696580674135,0.9264145512898879,8854.128476102442,0.004664664664664664
mux20,1000,20,0.00032374575428176434,9,1000,3801.690132139637,0.046879985159344384,0.9296800222609835,10515.522964220056,0.004404404404404405
mux20,1000,20,0.00040949150623804275,0,1000,3013.581960474878,0.052942890814202524,0.9205856637786962,8517.823318015926,0.005155155155155155
mux20,1000,20,0.00040949150623804275,1,1000,3618.2960780790686,0.03748449505285012,0.9437732574207248,9890.395384318952,0.0032332332332332334
mux20,1000,20,0.00040949150623804275,2,1000,2837.504055634977,0.04649038681694369,0.9302644197745844,7925.797206518382,0.005835835835835836
mux20,1000,20,0.00040949150623804275,3,1000,3031.144075165245,0.053154289248953546,0.9202685661265698,8432.677444862602,0.007277277277277277
mux20,1000,20,0.00040949150623804275,4,1000,2672.9914282252685,0.0628167773191661,0.905774834021251,7536.303195883921,0.006156156156156156
mux20,1000,20,0.00040949150623804275,5,1000,2833.202421450105,0.051887340805098436,0.9221689887923524,7901.599347646737,0.006186186186186186
mux20,1000,20,0.00040949150623804275,6,1000,3144.0091852311843,0.06887467307642302,0.8966879903853655,8854.185640204754,0.004924924924924925
mux20,1000,20,0.00040949150623804275,7,1000,3151.3269954030834,0.04998237587586722,0.9250264361861992,8841.96121654127,0.005815815815815816
mux20,1000,20,0.00040949150623804275,8,1000,3129.323074507546,0.042364925860906545,0.9364526112086401,8755.8905497476,0.005525525525525526
mux20,1000,20,0.00040949150623804275,9,1000,4042.4595741889407,0.04594677729361402,0.9310798340595791,11112.408751131428,0.005795795795795796
mux20,1000,20,0.0005179474679231213,0,1000,1761.076306765262,0.07658819287885048,0.8851177106817244,5147.34721906661,0.00971971971971972
mux20,1000,20,0.0005179474679231213,1,1000,2447.4112809895237,0.07215418297411452,0.8917687255388282,7107.064548103085,0.007197197197197198
mux20,1000,20,0.0005179474679231213,2,1000,2945.6025120713502,0.053367525489562306,0.9199487117656565,8421.878893450392,0.007837837837837838
mux20,1000,20,0.0005179474679231213,3,1000,2474.6689766608747,0.06007213467390413,0.9098917979891437,7091.249761416027,0.007697697697697698
mux20,1000,20,0.0005179474679231213,4,1000,2036.2741011754738,0.09082387301125427,0.8637641904831187,5963.80902114543,0.011881881881881882
mux20,1000,20,0.0005179474679231213,5,1000,2450.065286016036,0.05487080587435005,0.9176937911884749,7130.728391086487,0.00893893893893894
mux20,1000,20,0.0005179474679231213,6,1000,1670.7023593175593,0.08539057536062401,0.871914136959064,4946.147562070638,0.01048048048048048
mux20,1000,20,0.0005179474679231213,7,1000,3115.959842569596,0.05352372496002272,0.919714412559966,8792.038015594053,0.006266266266266266
mux20,1000,20,0.0005179474679231213,8,1000,2319.518224755543,0.0659270781918199,0.9011093827122701,6752.940848630006,0.008858858858858858
mux20,1000,20,0.0005179474679231213,9,1000,2979.026149664797,0.0522293158530382,0.9216560262204427,8450.303354385618,0.005855855855855856
mux20,1000,20,0.0006551285568595509,0,1000,2191.2172228750446,0.05968203407435358,0.9104769488884696,6473.013459032105,0.013443443443443443
mux20,1000,20,0.0006551285568595509,1,1000,2615.1389263350816,0.053979097985941325,0.919031353021088,7763.136657643385,0.00966966966966967
mux20,1000,20,0.0006551285568595509,2,1000,2300.03538587838,0.06333306314173281,0.9050004052874007,6815.839475045212,0.01085085085085085
mux20,1000,20,0.0006551285568595509,3,1000,1419.6844482826737,0.08394367826941766,0.8740844825958735,4417.290313258048,0.015265265265265265
mux20,1000,20,0.0006551285568595509,4,1000,1702.392079225671,0.08370395577308558,0.8744440663403715,5084.907384674301,0.012392392392392393
mux20,1000,20,0.0006551285568595509,5,1000,1259.7576224982208,0.09678926136954068,0.854816107945689,3993.3764589880116,0.016136136136136136
mux20,1000,20,0.0006551285568595509,6,1000,1100.3324522545254,0.09220294508826239,0.8616955823676063,3501.3804589961037,0.014624624624624624
mux20,1000,20,0.0006551285568595509,7,1000,1151.7960777779113,0.12375239910838932,0.8143714013374159,3524.8667193436627,0.013883883883883884
mux20,1000,20,0.0006551285568595509,8,1000,1888.3394059639986,0.07603434040159926,0.8859484893976011,5623.011310356153,0.01077077077077077
mux20,1000,20,0.0006551285568595509,9,1000,1649.2773557933533,0.09505786302266928,0.8574132054659962,4931.265109332272,0.013203203203203203
mux20,1000,20,0.0008286427728546842,0,1000,1269.921513015468,0.10877037781677312,0.8368444332748403,3952.095601923759,0.015015015015015015
mux20,1000,20,0.0008286427728546842,1,1000,1156.6159780522582,0.09656152080266596,0.8551577187960011,3683.2282736821426,0.012722722722722722
mux20,1000,20,0.0008286427728546842,2,1000,695.4833674019817,0.11045346898517298,0.8343197965222404,2385.688520707705,0.01908908908908909
mux20,1000,20,0.0008286427728546842,3,1000,1551.4736948488614,0.08562295679504603,0.871565564807431,4771.869326902475,0.015165165165165166
mux20,1000,20,0.0008286427728546842,4,1000,1578.193015093694,0.08606586030609961,0.8709012095408506,4920.871505406131,0.012692692692692693
mux20,1000,20,0.0008286427728546842,5,1000,1924.8102138786617,0.07122211292152311,0.8931668306177153,5707.216734614857,0.01037037037037037
mux20,1000,20,0.0008286427728546842,6,1000,1796.9534558983796,0.07097490751140793,0.8935376387328882,5600.534568154839,0.013293293293293294
mux20,1000,20,0.0008286427728546842,7,1000,1477.4956540998494,0.09066290654651599,0.8640056401802261,4593.51716260843,0.017287287287287286
mux20,1000,20,0.0008286427728546842,8,1000,895.6043349221953,0.09968467270892326,0.8504729909366151,3016.246295916345,0.02233233233233233
mux20,1000,20,0.0008286427728546842,9,1000,1482.9776130920616,0.08542631328871773,0.8718605300669233,4626.229511509534,0.016196196196196198
mux20,1000,20,0.0010481131341546852,0,1000,1145.5035257371221,0.10645280794826802,0.840320788077598,3755.983756553321,0.021841841841841843
mux20,1000,20,0.0010481131341546852,1,1000,1078.098261974654,0.13049282804897297,0.8042607579265406,3452.255429030554,0.01946946946946947
mux20,1000,20,0.0010481131341546852,2,1000,774.2761162655786,0.12415982231533841,0.8137602665269924,2561.4135841532925,0.020900900900900903
mux20,1000,20,0.0010481131341546852,3,1000,956.1853443725134,0.1204803152543391,0.8192795271184914,3180.927649157576,0.025815815815815817
mux20,1000,20,0.0010481131341546852,4,1000,1003.2426677657854,0.12425087037037126,0.8136236944444432,3301.566480175092,0.022122122122122122
mux20,1000,20,0.0010481131341546852,5,1000,1331.509849002114,0.0927284973540058,0.8609072539689911,4243.523140485264,0.02081081081081081
mux20,1000,20,0.0010481131341546852,6,1000,665.1422020833272,0.1416054190601331,0.7875918714098004,2255.030828876167,0.02209209209209209
mux20,1000,20,0.0010481131341546852,7,1000,1174.9095655832707,0.10214326595222403,0.8467851010716639,3827.8866835666317,0.022412412412412413
mux20,1000,20,0.0010481131341546852,8,1000,616.3498106932389,0.1365099831361799,0.7952350252957301,2174.6355521536425,0.029659659659659658
mux20,1000,20,0.0010481131341546852,9,1000,1432.7274607176741,0.08386507116767679,0.8742023932484848,4732.236626381141,0.02029029029029029
mux20,1000,20,0.0013257113655901094,0,1000,688.7434706880111,0.12496850849900513,0.8125472372514924,2421.000337576739,0.03164164164164164
mux20,1000,20,0.0013257113655901094,1,1000,572.2524246669449,0.16168084545938774,0.7574787318109184,2036.0481199652338,0.033433433433433433
mux20,1000,20,0.0013257113655901094,2,1000,435.64901880536513,0.15093242118942604,0.773601368215861,1619.2095666057287,0.03112112112112112
mux20,1000,20,0.0013257113655901094,3,1000,500.9057982451772,0.14962448532164135,0.775563272017538,1929.4912314054782,0.025165165165165166
mux20,1000,20,0.0013257113655901094,4,1000,551.4288585496113,0.14184457393521782,0.7872331390971732,2030.701906510729,0.033163163163163166
mux20,1000,20,0.0013257113655901094,5,1000,592.5774462478544,0.1513985078217528,0.7729022382673708,2181.695393117254,0.030910910910910912
mux20,1000,20,0.0013257113655901094,6,1000,580.1830281041031,0.13168787315445435,0.8024681902683184,2091.7009603876095,0.03223223223223223
mux20,1000,20,0.0013257113655901094,7,1000,328.69717119635123,0.20412234479845615,0.6938164828023159,1281.7572393073522,0.0362962962962963
mux20,1000,20,0.0013257113655901094,8,1000,409.9237544825773,0.15979060071034015,0.7603140989344896,1566.1065359126035,0.03196196196196196
mux20,1000,20,0.0013257113655901094,9,1000,760.5946553461742,0.13765133369724505,0.7935229994541324,2690.7422085507924,0.027257257257257257
mux20,1000,20,0.0016768329368110084,0,1000,934.3613303695805,0.12042791305620537,0.8193581304156918,3195.9830105962124,0.023423423423423424
mux20,1000,20,0.0016768329368110084,1,1000,258.07133847527086,0.1890395085302705,0.7164407372045943,1054.06182193443,0.0533033033033033
mux20,1000,20,0.0016768329368110084,2,1000,405.5650967900718,0.13884213866479705,0.7917367920028044,1630.245999475086,0.05129129129129129
mux20,1000,20,0.0016768329368110084,3,1000,596.8609986113539,0.13898421364967933,0.791523679525481,2217.7822352380354,0.043143143143143145
mux20,1000,20,0.0016768329368110084,4,1000,402.4248393109056,0.1472399457991488,0.7791400813012768,1604.4313190004293,0.05526526526526526
mux20,1000,20,0.0016768329368110084,5,1000,266.5763751633169,0.18600512349160642,0.7209923147625903,1112.21474205399,0.061871871871871875
mux20,1000,20,0.0016768329368110084,6,1000,338.1484535028288,0.19682328394696574,0.7047650740795514,1331.6693626159033,0.04892892892892893
