mux_type,k_min,density,rep,N,N_gcc,giant_fraction
mux20,100.0,0.011378070572196754,5,1000,1000.0,1.0
mux20,1000.0,0.011378070572196754,5,1000,998.0,0.998
mux20,10000.0,0.011378070572196754,5,1000,981.0,0.981
mux20,100.0,0.011378070572196754,6,1000,998.0,0.998
mux20,1000.0,0.011378070572196754,6,1000,992.0,0.992
mux20,10000.0,0.011378070572196754,6,1000,975.0,0.975
mux20,100.0,0.011378070572196754,7,1000,999.0,0.999
mux20,1000.0,0.011378070572196754,7,1000,993.0,0.993
mux20,10000.0,0.011378070572196754,7,1000,961.0,0.961
mux20,100.0,0.011378070572196754,8,1000,999.0,0.999
mux20,1000.0,0.011378070572196754,8,1000,994.0,0.994
mux20,10000.0,0.011378070572196754,8,1000,974.0,0.974
mux20,100.0,0.011378070572196754,9,1000,997.0,0.997
mux20,1000.0,0.011378070572196754,9,1000,980.0,0.98
mux20,10000.0,0.011378070572196754,9,1000,928.0,0.928
mux20,100.0,0.014498790715715262,0,1000,999.0,0.999
mux20,1000.0,0.014498790715715262,0,1000,987.0,0.987
mux20,10000.0,0.014498790715715262,0,1000,963.0,0.963
mux20,100.0,0.014498790715715262,1,1000,1000.0,1.0
mux20,1000.0,0.014498790715715262,1,1000,990.0,0.99
mux20,10000.0,0.014498790715715262,1,1000,961.0,0.961
mux20,100.0,0.014498790715715262,2,1000,998.0,0.998
mux20,1000.0,0.014498790715715262,2,1000,994.0,0.994
mux20,10000.0,0.014498790715715262,2,1000,965.0,0.965
mux20,100.0,0.014498790715715262,3,1000,999.0,0.999
mux20,1000.0,0.014498790715715262,3,1000,991.0,0.991
mux20,10000.0,0.014498790715715262,3,1000,949.0,0.949
mux20,100.0,0.014498790715715262,4,1000,1000.0,1.0
mux20,1000.0,0.014498790715715262,4,1000,995.0,0.995
mux20,10000.0,0.014498790715715262,4,1000,962.0,0.962
mux20,100.0,0.014498790715715262,5,1000,999.0,0.999
mux20,1000.0,0.014498790715715262,5,1000,987.0,0.987
mux20,10000.0,0.014498790715715262,5,1000,964.0,0.964
mux20,100.0,0.014498790715715262,6,1000,1000.0,1.0
mux20,1000.0,0.014498790715715262,6,1000,995.0,0.995
mux20,10000.0,0.014498790715715262,6,1000,971.0,0.971
mux20,100.0,0.014498790715715262,7,1000,997.0,0.997
mux20,1000.0,0.014498790715715262,7,1000,996.0,0.996
mux20,10000.0,0.014498790715715262,7,1000,975.0,0.975
mux20,100.0,0.014498790715715262,8,1000,1000.0,1.0
mux20,1000.0,0.014498790715715262,8,1000,993.0,0.993
mux20,10000.0,0.014498790715715262,8,1000,957.0,0.957
mux20,100.0,0.014498790715715262,9,1000,1000.0,1.0
mux20,1000.0,0.014498790715715262,9,1000,995.0,0.995
mux20,10000.0,0.014498790715715262,9,1000,969.0,0.969
mux20,100.0,0.01847544633198079,0,1000,999.0,0.999
mux20,1000.0,0.01847544633198079,0,1000,994.0,0.994
mux20,10000.0,0.01847544633198079,0,1000,974.0,0.974
mux20,100.0,0.01847544633198079,1,1000,999.0,0.999
mux20,1000.0,0.01847544633198079,1,1000,999.0,0.999
mux20,10000.0,0.01847544633198079,1,1000,987.0,0.987
mux20,100.0,0.01847544633198079,2,1000,1000.0,1.0
mux20,1000.0,0.01847544633198079,2,1000,998.0,0.998
mux20,10000.0,0.01847544633198079,2,1000,980.0,0.98
mux20,100.0,0.01847544633198079,3,1000,1000.0,1.0
mux20,1000.0,0.01847544633198079,3,1000,992.0,0.992
mux20,10000.0,0.01847544633198079,3,1000,967.0,0.967
mux20,100.0,0.01847544633198079,4,1000,1000.0,1.0
mux20,1000.0,0.01847544633198079,4,1000,997.0,0.997
mux20,10000.0,0.01847544633198079,4,1000,978.0,0.978
mux20,100.0,0.01847544633198079,5,1000,1000.0,1.0
mux20,1000.0,0.01847544633198079,5,1000,1000.0,1.0
mux20,10000.0,0.01847544633198079,5,1000,982.0,0.982
mux20,100.0,0.01847544633198079,6,1000,1000.0,1.0
mux20,1000.0,0.01847544633198079,6,1000,996.0,0.996
mux20,10000.0,0.01847544633198079,6,1000,981.0,0.981
mux20,100.0,0.01847544633198079,7,1000,998.0,0.998
mux20,1000.0,0.01847544633198079,7,1000,992.0,0.992
mux20,10000.0,0.01847544633198079,7,1000,969.0,0.969
mux20,100.0,0.01847544633198079,8,1000,1000.0,1.0
mux20,1000.0,0.01847544633198079,8,1000,996.0,0.996
mux20,10000.0,0.01847544633198079,8,1000,972.0,0.972
mux20,100.0,0.01847544633198079,9,1000,1000.0,1.0
mux20,1000.0,0.01847544633198079,9,1000,997.0,0.997
mux20,10000.0,0.01847544633198079,9,1000,978.0,0.978
mux20,100.0,0.02354279911054384,0,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,0,1000,996.0,0.996
mux20,10000.0,0.02354279911054384,0,1000,983.0,0.983
mux20,100.0,0.02354279911054384,1,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,1,1000,1000.0,1.0
mux20,10000.0,0.02354279911054384,1,1000,992.0,0.992
mux20,100.0,0.02354279911054384,2,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,2,1000,998.0,0.998
mux20,10000.0,0.02354279911054384,2,1000,958.0,0.958
mux20,100.0,0.02354279911054384,3,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,3,1000,998.0,0.998
mux20,10000.0,0.02354279911054384,3,1000,984.0,0.984
mux20,100.0,0.02354279911054384,4,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,4,1000,999.0,0.999
mux20,10000.0,0.02354279911054384,4,1000,986.0,0.986
mux20,100.0,0.02354279911054384,5,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,5,1000,997.0,0.997
mux20,10000.0,0.02354279911054384,5,1000,957.0,0.957
mux20,100.0,0.02354279911054384,6,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,6,1000,999.0,0.999
mux20,10000.0,0.02354279911054384,6,1000,986.0,0.986
mux20,100.0,0.02354279911054384,7,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,7,1000,1000.0,1.0
mux20,10000.0,0.02354279911054384,7,1000,982.0,0.982
mux20,100.0,0.02354279911054384,8,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,8,1000,994.0,0.994
mux20,10000.0,0.02354279911054384,8,1000,936.0,0.936
mux20,100.0,0.02354279911054384,9,1000,1000.0,1.0
mux20,1000.0,0.02354279911054384,9,1000,998.0,0.998
mux20,10000.0,0.02354279911054384,9,1000,986.0,0.986
mux20,100.0,0.029999999999999995,0,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,0,1000,1000.0,1.0
mux20,10000.0,0.029999999999999995,0,1000,992.0,0.992
mux20,100.0,0.029999999999999995,1,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,1,1000,999.0,0.999
mux20,10000.0,0.029999999999999995,1,1000,985.0,0.985
mux20,100.0,0.029999999999999995,2,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,2,1000,997.0,0.997
mux20,10000.0,0.029999999999999995,2,1000,981.0,0.981
mux20,100.0,0.029999999999999995,3,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,3,1000,1000.0,1.0
mux20,10000.0,0.029999999999999995,3,1000,981.0,0.981
mux20,100.0,0.029999999999999995,4,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,4,1000,1000.0,1.0
mux20,10000.0,0.029999999999999995,4,1000,995.0,0.995
mux20,100.0,0.029999999999999995,5,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,5,1000,993.0,0.993
mux20,10000.0,0.029999999999999995,5,1000,929.0,0.929
mux20,100.0,0.029999999999999995,6,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,6,1000,999.0,0.999
mux20,10000.0,0.029999999999999995,6,1000,974.0,0.974
mux20,100.0,0.029999999999999995,7,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,7,1000,998.0,0.998
mux20,10000.0,0.029999999999999995,7,1000,992.0,0.992
mux20,100.0,0.029999999999999995,8,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,8,1000,1000.0,1.0
mux20,10000.0,0.029999999999999995,8,1000,989.0,0.989
mux20,100.0,0.029999999999999995,9,1000,1000.0,1.0
mux20,1000.0,0.029999999999999995,9,1000,1000.0,1.0
mux20,10000.0,0.029999999999999995,9,1000,987.0,0.987
mux20,100.0,0.07208434242404262,0,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,0,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,0,1000,997.0,0.997
mux20,100.0,0.07208434242404262,1,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,1,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,1,1000,997.0,0.997
mux20,100.0,0.07208434242404262,2,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,2,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,2,1000,1000.0,1.0
mux20,100.0,0.07208434242404262,3,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,3,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,3,1000,999.0,0.999
mux20,100.0,0.07208434242404262,4,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,4,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,4,1000,999.0,0.999
mux20,100.0,0.07208434242404262,5,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,5,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,5,1000,1000.0,1.0
mux20,100.0,0.07208434242404262,6,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,6,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,6,1000,998.0,0.998
mux20,100.0,0.07208434242404262,7,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,7,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,7,1000,1000.0,1.0
mux20,100.0,0.07208434242404262,8,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,8,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,8,1000,998.0,0.998
mux20,100.0,0.07208434242404262,9,1000,1000.0,1.0
mux20,1000.0,0.07208434242404262,9,1000,1000.0,1.0
mux20,10000.0,0.07208434242404262,9,1000,999.0,0.999
mux20,100.0,0.17320508075688773,0,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,0,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,0,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,1,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,1,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,1,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,2,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,2,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,2,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,3,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,3,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,3,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,4,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,4,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,4,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,5,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,5,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,5,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,6,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,6,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,6,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,7,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,7,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,7,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,8,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,8,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,8,1000,1000.0,1.0
mux20,100.0,0.17320508075688773,9,1000,1000.0,1.0
mux20,1000.0,0.17320508075688773,9,1000,1000.0,1.0
mux20,10000.0,0.17320508075688773,9,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,0,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,0,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,0,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,1,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,1,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,1,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,2,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,2,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,2,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,3,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,3,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,3,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,4,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,4,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,4,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,5,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,5,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,5,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,6,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,6,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,6,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,7,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,7,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,7,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,8,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,8,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,8,1000,1000.0,1.0
mux20,100.0,0.4161791450287818,9,1000,1000.0,1.0
mux20,1000.0,0.4161791450287818,9,1000,1000.0,1.0
mux20,10000.0,0.4161791450287818,9,1000,1000.0,1.0
mux20,100.0,1.0,0,1000,1000.0,1.0
mux20,1000.0,1.0,0,1000,1000.0,1.0
mux20,10000.0,1.0,0,1000,1000.0,1.0
mux20,100.0,1.0,1,1000,1000.0,1.0
mux20,1000.0,1.0,1,1000,1000.0,1.0
mux20,10000.0,1.0,1,1000,1000.0,1.0
mux20,100.0,1.0,2,1000,1000.0,1.0
mux20,1000.0,1.0,2,1000,1000.0,1.0
mux20,10000.0,1.0,2,1000,1000.0,1.0
mux20,100.0,1.0,3,1000,1000.0,1.0
mux20,1000.0,1.0,3,1000,1000.0,1.0
mux20,10000.0,1.0,3,1000,1000.0,1.0
mux20,100.0,1.0,4,1000,1000.0,1.0
mux20,1000.0,1.0,4,1000,1000.0,1.0
mux20,10000.0,1.0,4,1000,1000.0,1.0
mux20,100.0,1.0,5,1000,1000.0,1.0
mux20,1000.0,1.0,5,1000,1000.0,1.0
mux20,10000.0,1.0,5,1000,1000.0,1.0
mux20,100.0,1.0,6,1000,1000.0,1.0
mux20,1000.0,1.0,6,1000,1000.0,1.0
mux20,10000.0,1.0,6,1000,1000.0,1.0
mux20,100.0,1.0,7,1000,1000.0,1.0
mux20,1000.0,1.0,7,1000,1000.0,1.0
mux20,10000.0,1.0,7,1000,1000.0,1.0
mux20,100.0,1.0,8,1000,1000.0,1.0
mux20,1000.0,1.0,8,1000,1000.0,1.0
mux20,10000.0,1.0,8,1000,1000.0,1.0
mux20,100.0,1.0,9,1000,1000.0,1.0
mux20,1000.0,1.0,9,1000,1000.0,1.0
mux20,10000.0,1.0,9,1000,1000.0,1.0
